ofi_00,ofi_01,ofi_02,ofi_03,ofi_04,ofi_05,ofi_06,ofi_07,ofi_08,ofi_09,integrated_ofi
0,425,127,100,400,1,100,500,105,63,190.06124250342867
425,127,100,400,1,100,500,105,63,60,177.4147365444022
-400,-25,-127,-100,-400,-1,-100,-500,-105,-63,-170.05996480734572
-400,0,0,0,0,0,0,0,0,0,-11.497140270319944
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,200,1207,1,1000,505,30,224,15,411.3226787184257
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,200,-1207,-1,-1000,-505,-30,-224,-15,-109,-383.37082894442034
0,200,20,1207,1,1000,505,30,224,15,401.64072355356177
4,11,200,20,1207,1,1000,505,30,224,351.2224388709995
-11,-200,-20,-1207,-1,-1000,-505,-30,-224,-15,-401.9568949109956
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
0,200,0,0,0,0,0,0,0,0,15.749208983201443
-400,0,0,0,0,0,0,0,0,0,-11.497140270319944
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,200,20,1207,1,1000,505,30,224,15,401.64072355356177
-400,0,0,0,0,0,0,0,0,0,-11.497140270319944
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
0,200,20,1207,1,1000,505,30,224,15,401.64072355356177
-400,0,0,0,0,0,0,0,0,0,-11.497140270319944
200,0,0,0,0,0,0,0,0,0,5.748570135159972
25,127,100,400,1,100,500,105,63,60,165.91759627408226
0,-200,-127,-100,-400,-1,-100,-500,-105,-63,-172.34338239732705
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,127,100,400,1,100,500,105,63,60,165.19902500718726
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
0,200,20,1207,1,1000,505,30,224,15,401.64072355356177
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,-127,-100,-400,-1,-100,-500,-105,-63,-172.34338239732705
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
0,200,20,1207,1,1000,505,30,224,15,401.64072355356177
-4,-25,-200,-127,-100,-400,-1,-100,-500,-105,-168.9236051736102
0,-98,-25,-200,-127,-100,-400,-1,-100,-500,-153.00221204440106
0,0,200,127,100,400,1,100,500,105,166.83998264800684
-25,0,0,0,0,0,0,0,0,0,-0.7185712668949965
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,127,100,400,1,100,500,105,63,156.59417341412558
0,0,-200,-127,-100,-400,-1,-100,-500,-105,-166.83998264800684
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,0,0,0,0,0,0,0,0.0
4,0,0,0,0,0,0,0,0,0,0.11497140270319944
98,200,127,100,400,1,100,500,105,63,175.16018176355544
100,11,200,20,1207,1,1000,505,30,224,353.9817525358763
37,0,0,0,0,0,0,0,0,0,1.0634854750045948
0,100,11,200,20,1207,1,1000,505,30,319.98786623973325
0,127,100,400,1,100,500,105,63,60,165.19902500718726
-91,0,0,0,0,0,0,0,0,0,-2.6155994114977874
0,-11,-200,-20,-1207,-1,-1000,-505,-30,-224,-351.1074674682963
0,9,11,200,20,1207,1,1000,505,30,312.8219761523766
-37,0,0,0,0,0,0,0,0,0,-1.0634854750045948
0,-11,-200,-20,-1207,-1,-1000,-505,-30,-224,-351.1074674682963
0,-200,-127,-100,-400,-1,-100,-500,-105,-63,-172.34338239732705
-11,-200,-20,-1207,-1,-1000,-505,-30,-224,-15,-401.9568949109956
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
0,200,20,1207,1,1000,505,30,224,15,401.64072355356177
0,200,0,0,0,0,0,0,0,0,15.749208983201443
-6,0,0,0,0,0,0,0,0,0,-0.17245710405479917
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
6,0,0,0,0,0,0,0,0,0,0.17245710405479917
0,200,20,1207,1,1000,505,30,224,15,401.64072355356177
-10,0,0,0,0,0,0,0,0,0,-0.2874285067579986
-148,-108,-200,-127,-100,-400,-1,-100,-500,-105,-179.598497398954
0,10,0,0,0,0,0,0,0,0,0.7874604491600722
98,200,127,100,400,1,100,500,105,63,175.16018176355544
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
0,0,400,1207,1,1000,505,30,224,15,439.57952777183175
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,0,0,0,0,0,0,0,56.51369810681201
-10,-98,-200,-127,-100,-400,-1,-100,-500,-105,-174.84452355653355
-3,-10,-98,-200,-127,-100,-400,-1,-100,-500,-156.472538548313
0,-93,-10,-98,-200,-127,-100,-400,-1,-100,-119.56937963080657
0,-4,0,0,0,0,0,0,0,0,-0.31498417966402886
0,0,98,200,127,100,400,1,100,500,155.59884954712552
97,98,200,127,100,400,1,100,500,105,177.34515156532814
4,0,0,0,0,0,0,0,0,0,0.11497140270319944
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
-6,-93,-98,-200,-127,-100,-400,-1,-100,-500,-163.09468882836902
93,98,200,127,100,400,1,100,500,105,177.23018016262495
0,0,-1207,-1,-1000,-505,-30,-224,-15,-109,-399.12003792762175
0,0,200,1207,1,1000,505,30,224,15,411.3226787184257
3,0,0,0,0,0,0,0,0,0,0.08622855202739958
0,0,0,0,0,-505,-30,-224,-15,-109,-91.1087271004808
0,0,0,0,0,1000,505,30,224,15,183.70461943687434
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,0,0,0,0,0,0,0,0.0
0,0,-1207,-1,-1000,-505,-30,-224,-15,-109,-399.12003792762175
0,0,0,200,1,1000,505,30,224,15,216.85335135777586
0,0,200,-1,-1000,-505,-30,-224,-15,-109,-200.3331048369105
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,200,1,1000,505,30,224,15,216.85335135777586
0,0,200,1207,0,0,0,0,0,0,227.4807431118403
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
22,14,20,200,1207,1,1000,505,30,224,356.2551583459179
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,200,20,0,0,0,0,0,0,31.557990628525047
0,0,-20,-1207,-1,-1000,-505,-30,-224,-15,-385.8915145703603
0,0,0,400,1207,1,1000,505,30,224,384.70610184807606
-8,-93,-98,-200,-127,-100,-400,-1,-100,-500,-163.1521745297206
0,0,400,20,0,0,0,0,0,0,59.814839681931055
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,0,0,0,0,0,0,0,0,0.0
0,100,14,400,20,1207,1,1000,505,30,353.42313472672475
0,-2,0,0,0,0,0,0,0,0,-0.15749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
-100,-8,-295,-98,-200,-127,-100,-400,-1,-100,-156.0162607816295
0,0,0,-20,-1207,-1,-1000,-505,-30,-224,-321.98441192081424
-6,-100,-8,-295,-98,-200,-127,-100,-400,-1,-147.40207375458283
0,0,0,0,0,0,0,0,0,0,0.0
-100,-14,-20,-1207,-1,-1000,-505,-30,-224,-15,-389.8682442667644
0,0,0,0,0,0,0,0,0,0,0.0
-95,0,0,0,0,0,0,0,0,0,-2.730570814200987
0,0,0,0,0,0,0,0,0,0,0.0
-14,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-401.09735873540313
0,0,0,0,200,127,100,400,1,100,94.65756128286428
0,-15,0,0,0,0,0,0,0,0,-1.1811906737401083
0,15,0,0,0,0,0,0,0,0,1.1811906737401083
-95,-6,-100,-8,-295,-200,-127,-100,-400,-1,-135.23611363731553
0,0,8,295,200,127,100,400,1,100,144.47967347800642
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,-505,-30,-224,-15,-109,-10,-103.57803087852615
0,0,0,0,127,100,400,1,100,500,108.74157775976616
0,0,0,0,0,0,0,0,0,0,0.0
6,8,295,127,100,400,1,100,500,105,181.06441141175756
100,14,20,1207,1,505,30,224,15,109,297.2723519303709
22,0,0,0,0,0,0,0,0,0,0.632342714867597
0,9,14,20,1207,1,505,30,224,15,238.46126501558203
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,0,0,0,0,0,0,0,0,0.0
8,295,127,100,400,1,100,500,105,63,180.0541994697541
295,127,100,400,1,100,500,105,63,60,173.6781659565482
93,0,0,0,0,0,0,0,0,0,2.673085112849387
127,100,400,1,100,500,105,63,60,1,160.39666644909747
100,22,9,14,20,1207,1,505,30,224,216.58052921321635
0,9,22,9,14,20,1207,1,505,30,159.51516541839575
100,100,9,22,9,14,20,1207,1,505,165.9211045791183
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,-9,-22,-9,-14,-20,-1207,-1,-505,-30,-159.51516541839575
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
-9,-22,-9,-14,-20,-1207,-1,-505,-30,-224,-213.96492980171854
0,-9,-14,-20,-1207,-1,-505,-30,-224,-15,-238.46126501558203
100,9,9,14,20,1207,1,505,30,224,215.55683062930825
100,100,9,9,14,20,1207,1,505,30,167.71864538486102
15,100,100,9,9,14,20,1207,1,505,174.18908656714765
0,0,-9,-9,-14,-20,-1207,-1,-505,-30,-156.9697558256803
0,-9,-9,-14,-20,-1207,-1,-505,-30,-224,-212.68254556172826
-9,-9,-14,-20,-1207,-1,-505,-30,-224,-15,-238.71995067166424
0,0,0,0,200,0,0,0,0,0,27.463233942215954
0,-14,-20,-1407,-1,-505,-30,-224,-15,-109,-327.40948261398137
-14,-20,-1407,-1,-505,-30,-224,-15,-109,-10,-304.50734185577465
-200,-127,-100,-400,-1,-100,-500,-105,-63,-60,-170.94759514234724
-200,-200,-127,-100,-400,-1,-100,-500,-105,-63,-178.09195253248703
0,0,0,0,0,0,0,0,1000,0,80.72061084542575
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,127,100,400,1,100,500,105,63,60,165.19902500718726
0,0,-200,-100,-400,-1,-100,-500,-105,-63,-166.90792331861877
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,1207,1,505,30,224,15,1109,418.969411388066
0,400,20,0,0,0,0,0,0,0,34.324102871743484
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,100,400,1,100,500,105,63,60,155.19827730285434
0,0,-400,-100,-400,-1,-100,-500,-105,-63,-195.1647723720248
0,400,0,0,0,0,0,0,0,0,31.498417966402886
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,-127,0,0,0,0,0,0,0,-33.692308132114256
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
100,14,400,20,1207,1,505,30,224,15,296.2649989808156
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-100,-100,-200,-127,-100,-400,-1,-100,-500,-105,-177.58887220718756
0,200,127,100,400,1,100,500,105,63,172.34338239732705
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,5,0,0,0,0,0,0,0,0,0.3937302245800361
0,-100,-200,-127,-100,-400,-1,-100,-500,-105,-174.71458713960757
0,0,0,-2,-127,-100,-400,-1,-100,-500,-109.07169191727806
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-20,-1207,-1,-505,-30,-224,-15,-1109,-365.28139818659463
0,0,400,20,1207,1,505,30,224,15,292.28826928441157
0,-5,0,0,0,0,0,0,0,0,-0.3937302245800361
0,0,5,400,20,1207,1,505,30,224,275.1207265762136
0,0,200,-20,-1207,-1,-505,-30,-224,-15,-207.51772212419354
-6,-100,-100,-200,-2,-127,-100,-400,-1,-100,-122.65586155361945
0,-87,-100,-100,-200,-2,-127,-100,-400,-1,-117.84058626120095
87,100,100,200,2,127,100,400,1,100,124.98403245835924
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,100,200,2,127,100,400,1,100,500,145.2031454622848
0,200,2,127,100,400,1,100,500,105,154.61491106833634
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,400,20,1207,1,505,30,224,274.4143053498785
-100,-87,-200,-2,-127,-100,-400,-1,-100,-500,-147.05373194595668
0,0,0,127,100,400,1,100,500,105,138.58313359460084
0,0,-100,-200,-127,-100,-400,-1,-100,-500,-155.88141803765959
-2,0,0,0,0,0,0,0,0,0,-0.05748570135159972
0,0,0,0,0,-2,-100,-400,-1,-100,-52.558215394243526
0,0,0,127,2,100,400,1,100,500,112.53930554788712
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,0,400,0,0,0,0,0,0,66.02283150238087
0,0,0,-200,-127,-2,-100,-400,-1,-100,-103.00878469874108
0,0,0,400,0,0,0,0,0,0,66.02283150238087
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,0,-400,-20,-1207,-1,-505,-30,-224,-15,-292.28826928441157
0,5,0,0,0,0,0,0,0,0,0.3937302245800361
0,0,200,127,2,100,400,1,100,500,140.79615460129313
-100,-2,-87,-200,-127,-2,-100,-400,-1,-100,-118.3322911943847
0,0,-100,0,0,0,0,0,0,0,-14.128424526703002
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
151,200,19,400,20,1207,1,505,30,224,297.18808544519925
0,0,0,127,2,100,400,1,100,500,112.53930554788712
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
-200,-19,-400,-20,-1207,-1,-505,-30,-224,-15,-299.53301427297566
0,0,0,-200,-127,-2,-100,-400,-1,-100,-103.00878469874108
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-20,-1207,-1,-505,-30,-224,-15,-109,-293.2956222339668
0,0,400,20,1207,1,505,30,224,15,292.28826928441157
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-20,-1207,-1,-505,-30,-224,-15,-109,-293.2956222339668
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,400,20,1207,1,505,30,224,15,292.28826928441157
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,-20,-1207,-1,-505,-30,-224,-15,-109,-293.2956222339668
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,100,0,0,0,0,0,0,0,14.128424526703002
2,87,200,127,2,100,400,1,100,500,147.70454621033736
-100,-2,-87,-200,-127,-2,-100,-400,-1,-100,-118.3322911943847
0,-84,-2,-87,-200,-127,-2,-100,-400,-1,-105.17444871080193
0,0,-1,0,0,0,0,0,0,0,-0.14128424526703
0,0,2,0,0,0,0,0,0,0,0.28256849053406
0,0,87,200,127,2,100,400,1,100,115.3005140369727
0,0,-100,-87,-200,-127,-2,-100,-400,-1,-112.40563697402627
0,0,400,20,1207,1,505,30,224,15,292.28826928441157
0,0,400,0,0,0,0,0,0,0,56.51369810681201
-2,0,0,0,0,0,0,0,0,0,-0.05748570135159972
0,0,0,0,0,0,0,0,0,0,0.0
0,0,87,200,127,2,100,400,1,100,115.3005140369727
-100,-102,-84,-87,-200,-127,-2,-100,-400,-1,-121.0514706987665
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,0,-100,0,0,0,0,0,0,0,-14.128424526703002
0,184,87,200,127,2,100,400,1,100,129.789786301518
-2,0,0,0,0,0,0,0,0,0,-0.05748570135159972
0,0,-20,-1207,-1,-505,-30,-224,-15,-109,-293.2956222339668
0,0,400,20,1207,1,505,30,224,15,292.28826928441157
-1,-102,-184,-87,-200,-127,-2,-100,-400,-1,-132.3343530085653
0,-84,0,0,0,0,0,0,0,0,-6.614667772944606
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
-85,0,0,0,0,0,0,0,0,0,-2.4431423074429883
-100,-1,-186,-184,-87,-200,-127,-2,-100,-400,-143.26559052663328
0,0,-20,-1207,-1,-505,-30,-224,-15,-109,-293.2956222339668
1,186,184,87,200,127,2,100,400,1,138.94902078150994
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,0,0,0,0,0,0,0,0,0.0
-19,-20,-1207,-1,-505,-30,-224,-15,-109,-10,-276.3942070557477
-100,-101,-186,-184,-87,-200,-127,-2,-100,-400,-151.14019501823395
-1,-100,-101,-186,-184,-87,-200,-127,-2,-100,-124.894465784461
0,101,186,184,87,200,127,2,100,400,148.26590995065396
0,0,0,0,200,127,2,100,400,1,83.91724659555541
0,1,0,0,0,0,0,0,0,0,0.07874604491600722
0,186,184,200,127,2,100,400,1,100,143.65185018225196
0,2,0,0,0,0,0,0,0,0,0.15749208983201443
0,0,100,0,0,0,0,0,0,0,14.128424526703002
0,200,20,1207,1,505,30,224,15,109,309.0448312171683
0,-20,-1207,-1,-505,-30,-224,-15,-109,-10,-275.84809289290746
184,84,200,127,2,100,400,1,100,500,152.6995068985849
0,200,20,1207,1,505,30,224,15,109,309.0448312171683
-100,-184,-84,-200,-127,-2,-100,-400,-1,-100,-132.24021863329693
-100,-100,-184,-84,-200,-127,-2,-100,-400,-1,-134.5272318993696
0,184,84,200,127,2,100,400,1,100,129.36593356571694
-84,0,0,0,0,0,0,0,0,0,-2.4143994567671885
0,0,0,0,0,0,0,115,224,15,29.564450985826547
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,0,0,0,0,0,0,0,-124,0,-10.009355744832794
0,-100,-84,-84,-200,-127,-2,-100,-400,-1,-117.52452230508665
-2,0,0,0,0,0,0,0,0,0,-0.05748570135159972
0,0,0,0,-200,0,0,0,0,0,-27.463233942215954
0,-20,-1207,-1,-505,-30,-115,-100,-15,-109,-273.41941575386267
0,0,200,1207,1,505,30,115,100,15,308.9609059785148
2,0,0,0,0,0,0,0,0,0,0.05748570135159972
0,0,0,0,200,0,0,0,0,0,27.463233942215954
0,0,0,0,-400,0,0,0,0,0,-54.92646788443191
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-200,0,0,0,127,2,100,400,1,100,64.24879881239067
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,0,0,-200,-84,-127,-2,-100,-400,-1,-100.9999866602606
0,200,20,0,0,0,0,0,0,0,18.574893888542043
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,0,200,0,0,0,0,0,0,33.011415751190434
-200,0,0,84,127,2,100,400,1,100,78.11359342789066
0,0,0,0,0,100,400,1,100,500,91.30242420645902
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-17,0,0,0,0,0,0,0,0,-1.3386827635721226
0,-20,-1207,-1,-505,-30,-115,-100,-15,-109,-273.41941575386267
0,17,0,0,0,0,0,0,0,0,1.3386827635721226
0,200,20,1207,1,505,30,115,100,15,299.2789508136508
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-100,-84,-100,-284,-84,-127,-100,-400,-1,-100,-149.22247333029702
-81,0,0,0,0,0,0,0,0,0,-2.328170904739789
0,0,284,84,127,100,400,1,100,500,162.73109803110265
0,0,-200,-84,-84,-127,-100,-400,-1,-100,-120.850529265285
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-100,-81,-84,-200,-84,-84,-127,-100,-400,-1,-128.16016876096393
-81,0,0,0,0,0,0,0,0,0,-2.328170904739789
0,0,0,0,0,127,100,400,1,100,67.19432734064833
0,0,0,84,127,100,400,1,100,500,122.60637237526615
0,0,0,0,-400,-127,-100,-400,-1,-100,-122.12079522508023
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
-4,-181,-181,-84,-84,-400,-127,-100,-400,-1,-164.83350124341064
0,-20,-1207,-1,-505,-30,-115,-100,-15,-109,-273.41941575386267
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,100,0,0,0,0,0,0,0,0,7.874604491600722
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,0,0,-200,-84,0,0,0,0,-37.298701170199976
0,200,20,1207,1,505,30,115,100,15,299.2789508136508
0,0,0,0,84,127,100,400,1,100,78.72888559637902
0,0,0,0,0,-200,-127,-100,-400,-1,-76.07591533209936
0,-20,-1207,-1,-505,-30,-115,-100,-15,-109,-273.41941575386267
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,0,0,-200,127,100,400,1,100,39.731093398432364
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
-81,-104,-81,-181,-84,-284,-127,-100,-400,-1,-149.28305551327537
0,0,0,0,0,84,0,0,0,0,9.835467227984024
0,0,0,100,0,0,0,0,0,0,16.505707875595217
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,0,-15,0,0,0,0,0,0,-2.475856181339283
0,0,0,15,0,0,0,0,0,0,2.475856181339283
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-100,-181,-104,-81,-81,-84,-200,-127,-100,-400,-132.22281758767303
0,100,0,0,0,0,0,0,0,0,7.874604491600722
-81,0,0,0,0,0,0,0,0,0,-2.328170904739789
0,0,100,0,0,0,0,0,0,0,14.128424526703002
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,0,0,0,0,0,127,100,400,1,52.65813621785168
0,0,0,0,0,0,-200,-127,-100,-400,-66.074236528711
0,0,0,0,0,0,-200,0,0,0,-17.719061283295172
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,1207,1,505,30,115,100,15,337.2177550319208
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,200,127,100,400,1,76.07591533209936
0,0,-1207,-1,-505,-30,-115,-100,-15,-109,-271.84449485554245
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,0,0,-200,0,0,0,0,-23.417779114247676
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-16,-181,-181,-4,-81,-81,-200,-127,-100,-400,-127.6266432655451
0,0,100,0,0,0,0,0,0,0,14.128424526703002
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,0,0,0,0,0,0,0,0,0.0
-10,0,0,0,0,0,0,0,0,0,-0.2874285067579986
-1,0,0,0,0,0,0,0,0,0,-0.02874285067579986
-3,0,0,0,0,0,0,0,0,0,-0.08622855202739958
-20,-1607,-1,-505,-30,-115,-100,-15,-109,-10,-247.934448604238
0,0,-10,0,0,0,0,0,0,0,-1.4128424526703
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,10,0,0,0,0,0,0,0,1.4128424526703
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,200,1,505,30,115,100,15,109,129.57125987164324
-4,-116,-181,-81,-4,-81,-81,-200,-127,-100,-100.94396897567825
0,0,-1,-505,-30,-115,-100,-15,-109,-10,-120.8146974106984
-16,0,0,0,0,0,0,0,0,0,-0.4598856108127978
0,0,0,0,0,0,200,127,100,400,66.074236528711
4,0,0,0,0,0,0,0,0,0,0.11497140270319944
0,0,200,1,505,30,115,100,15,109,129.57125987164324
0,100,0,0,0,0,0,0,0,0,7.874604491600722
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,100,0,0,0,0,0,0,0,14.128424526703002
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-100,-16,-16,-81,-81,-4,-81,-200,-127,-100,-74.07427778866216
-81,0,0,0,0,0,0,0,0,0,-2.328170904739789
0,0,0,0,0,0,200,127,100,400,66.074236528711
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-100,-81,-116,-16,-81,-81,-4,-200,-127,-100,-84.78649148068544
-81,0,0,0,0,0,0,0,0,0,-2.328170904739789
0,0,0,0,0,0,200,127,100,400,66.074236528711
0,0,100,0,0,0,0,0,0,0,14.128424526703002
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
-100,-181,-181,-16,-16,-81,-81,-200,-127,-100,-99.74085947749157
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,181,16,16,81,81,200,127,100,400,105.83554213074378
0,81,0,0,0,0,0,0,0,0,6.378429638196584
0,0,16,81,81,200,127,100,400,1,102.82869638220141
0,0,81,81,200,127,100,400,1,100,119.47120852872584
0,0,81,200,127,100,400,1,100,500,153.197017377586
0,0,200,127,100,400,1,100,500,105,166.83998264800684
-81,0,0,0,0,0,0,0,0,0,-2.328170904739789
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,200,127,100,400,1,100,500,105,63,172.34338239732705
0,0,-1,-505,-30,-115,-100,-15,-109,-10,-120.8146974106984
0,0,0,400,505,30,115,100,15,109,167.17218524186214
0,-100,-200,-127,-100,-400,-1,-100,-500,-105,-174.71458713960757
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-400,0,0,0,0,0,0,0,-56.51369810681201
0,0,127,100,400,1,100,500,105,63,156.59417341412558
0,0,-200,-127,-100,-400,-1,-100,-500,-105,-166.83998264800684
0,0,0,-505,-30,-115,-100,-15,-109,-10,-120.67341316543137
0,0,0,200,505,30,115,100,15,109,134.16076949067173
0,0,0,200,0,0,0,0,0,0,33.011415751190434
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,0,-505,-30,-115,-100,-15,-109,-10,-120.67341316543137
0,0,-65,-400,-127,-100,-400,-1,-100,-500,-183.947885204504
0,0,400,127,100,400,1,100,500,105,195.09683170141284
-1,-281,-100,-400,-127,-100,-400,-1,-100,-500,-211.04921526092386
0,-81,-281,-100,-400,-127,-100,-400,-1,-100,-184.70580565890748
-8,0,0,0,0,0,0,0,0,0,-0.2299428054063989
1,0,0,0,0,0,0,0,0,0,0.02874285067579986
0,0,0,0,200,0,0,0,0,0,27.463233942215954
0,0,0,0,-400,0,0,0,0,0,-54.92646788443191
-200,0,0,0,127,100,400,1,100,500,102.99300762460618
0,0,0,127,100,400,1,100,500,105,138.58313359460084
